bus_i;type;Pd;Qd;Gs;Bs;area;Vm;Va;baseKV;zone;Vmax;Vmin;
5610;1;99.5;9.2;0.0;27.55;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5616;1;225.2;35.2;0.0;11.99;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5627;1;-0.0;-0.0;0.0;0.53;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5630;1;0.0;0.0;0.0;11.52;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5641;1;-0.0;-0.0;0.0;5.98;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5648;1;-0.0;-0.0;0.0;115.528858;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
5653;1;96.59;7.28;0.0;2.52;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5658;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
5664;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5666;1;124.8;34.7;0.0;3.66;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5686;1;52.26;19.6;0.0;2.64;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5688;1;14.12;5.2;0.0;1.44;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5691;1;195.1;-14.2;0.0;12.89;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5695;1;142.8;20.3;0.0;6.77;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5699;1;-0.0;0.0;0.0;0.59;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5709;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
5712;1;183.07;44.65;0.0;2.77;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5720;1;337.6;-15.4;0.0;6.27;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5723;1;141.2;45.4;0.0;7.55;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5735;1;161.3;10.04;0.0;4.38;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5738;1;-0.0;-0.0;0.0;8.13;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5743;1;-0.0;0.0;0.0;4.28;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5753;1;-0.0;-0.0;0.0;1.81;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5764;1;99.4;4.3;0.0;3.69;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5781;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
5789;1;0.0;0.0;0.0;0.35;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5799;1;-0.0;-0.0;0.0;1.38;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5803;1;0.0;-0.0;0.0;0.35;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5814;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5836;1;244.09;48.92;0.0;5.96;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5837;1;-0.0;-0.0;0.0;132.04744;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
5853;1;122.5;38.9;0.0;0.84;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5856;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5857;1;78.39;21.2;0.0;0.97;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5881;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5891;1;14.02;5.5;0.0;3.3;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5907;1;186.1;14.8;0.0;17.28;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5918;1;73.83;16.41;0.0;15.77;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5926;1;0.0;-0.0;0.0;3.98;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5935;1;-0.0;0.0;0.0;5.75;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5940;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5944;1;71.88;21.7;0.0;9.63;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5957;1;208.06;36.6;0.0;3.55;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5971;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;380.0;5;1.30000;0.70000;
5983;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
5987;1;24.04;1.68;0.0;4.02;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5990;1;0.0;-0.0;0.0;4.53;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5993;1;0.0;-0.0;0.0;2.75;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5994;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6010;1;0.0;0.0;0.0;1.35;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6031;1;0.0;0.0;0.0;2.22;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6036;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
6041;1;0.0;0.0;0.0;0.53;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6053;1;412.1;79.3;0.0;7.73;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6071;1;163.5;35.6;0.0;4.59;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6101;1;103.0;40.2;0.0;1.13;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6104;1;93.12;4.99;0.0;0.18;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6110;1;78.59;16.0;0.0;1.87;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6112;1;45.28;15.27;0.0;7.88;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6114;1;0.0;0.0;0.0;8.78;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6115;1;-0.0;-0.0;0.0;1.18;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6119;1;221.25;72.56;0.0;8.23;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6146;1;0.0;-0.0;0.0;3.15;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6151;1;60.67;33.2;0.0;0.31;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6153;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
6163;1;0.0;-0.0;0.0;4.96;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6168;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6178;1;91.0;28.4;0.0;10.57;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6194;1;0.0;-0.0;0.0;3.14;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6199;1;-4.82;-0.88;0.0;224.85;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
6203;1;14.02;5.6;0.0;2.34;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6206;1;-7.62;-2.52;0.0;33.197994;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
6219;1;-0.0;-0.0;0.0;0.22;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6220;1;231.9;27.6;0.0;0.36;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6224;1;0.0;0.0;0.0;58.990785;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
6231;1;-0.0;0.0;0.0;11.5;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6232;1;49.25;12.0;0.0;7.28;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6240;1;0.0;-0.0;0.0;6.31;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6246;1;1769.94;-353.95;0.0;62.59;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
6252;1;164.7;44.5;0.0;3.67;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6253;1;128.8;29.3;0.0;26.74;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6267;1;91.3;18.1;0.0;3.05;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6271;1;3.7;2.6;0.0;4.45;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6290;1;47.65;20.4;0.0;3.63;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6291;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6306;1;0.0;-0.0;0.0;2.13;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6308;1;0.0;-0.0;0.0;0.05;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6313;1;48.95;14.9;0.0;4.04;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6331;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6332;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6337;1;0.0;0.0;0.0;8.26;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
6351;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6357;1;430.8;107.9;0.0;11.64;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6368;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6371;1;-0.0;-0.0;0.0;0.35;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6376;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6382;1;75.43;10.49;0.0;7.91;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6384;1;159.9;47.4;0.0;3.65;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6405;1;76.48;19.8;0.0;5.41;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6416;1;67.67;16.4;0.0;3.7;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6426;1;10.21;3.8;0.0;4.6;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6427;1;83.19;22.9;0.0;28.5;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
6429;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6430;1;0.0;-0.0;0.0;6.03;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6450;1;5.51;2.1;0.0;1.92;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6455;1;20.52;13.3;0.0;0.17;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6472;1;0.0;-0.0;0.0;9.93;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6474;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6475;1;-0.0;0.0;0.0;149.047157;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
6478;1;141.2;34.8;0.0;2.37;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6486;1;31.74;17.4;0.0;0.89;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6495;1;49.66;12.3;0.0;2.2;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6510;1;88.2;26.7;0.0;8.91;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6516;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6521;1;0.0;0.0;0.0;2.3;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6532;1;120.69;18.1;0.0;15.46;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6552;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6555;1;-37.81;-21.64;0.0;83.362314;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
6556;1;-0.0;-0.0;0.0;4.61;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6563;1;0.0;-0.0;0.0;8.94;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6565;1;0.0;-0.0;0.0;4.05;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6570;1;-0.0;0.0;0.0;32.43;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6581;1;153.8;23.4;0.0;87.73;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
6612;1;41.14;15.25;0.0;3.96;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6616;1;-0.0;-0.0;0.0;3.06;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6619;1;-0.0;-0.0;0.0;10.67;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6624;1;-37.33;-11.88;0.0;145.18;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
6629;1;62.63;16.3;0.0;2.03;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6630;1;134.1;24.8;0.0;13.73;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6636;1;-0.0;0.0;0.0;0.31;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6638;1;61.65;10.24;0.0;3.48;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6639;1;388.04;52.61;0.0;2.87;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6648;1;-26.03;-0.84;0.0;0.1;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6664;1;-0.0;0.0;0.0;10.68;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6675;1;37.94;7.5;0.0;11.89;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6684;1;-0.0;0.0;0.0;9.84;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6691;1;42.55;12.5;0.0;1.26;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6692;1;10.33;3.3;0.0;4.65;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6697;1;309.0;74.5;0.0;3.69;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6714;1;-0.0;-0.0;0.0;0.3;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6723;1;0.0;0.0;0.0;1.58;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6730;1;-0.0;0.0;0.0;2.18;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6734;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6735;1;-0.0;-0.0;0.0;0.4;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
6737;1;0.0;-0.0;0.0;9.74;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6738;1;-4.91;-2.53;0.0;120.576812;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
6742;1;137.4;23.9;0.0;7.26;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6744;1;244.12;95.29;0.0;7.55;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6757;1;0.0;0.0;0.0;6.57;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
6763;1;0.0;-0.0;0.0;5.46;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6772;1;61.37;23.2;0.0;0.22;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6773;1;0.0;-0.0;0.0;2.18;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6785;1;0.0;0.0;0.0;8.9;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6791;1;46.35;9.1;0.0;18.2;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6802;1;-0.0;0.0;0.0;7.43;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6806;1;135.84;15.97;0.0;4.57;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6807;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6816;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6820;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6828;1;58.16;16.5;0.0;6.24;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6831;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6837;1;47.75;11.0;0.0;0.05;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6842;1;98.0;21.7;0.0;6.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6844;1;-0.0;-0.0;0.0;1.04;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6845;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6846;1;44.35;19.3;0.0;3.25;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6852;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6854;1;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6857;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
6880;1;0.0;0.0;0.0;1.36;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6887;1;-0.0;-0.0;0.0;3.13;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6888;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6889;1;-12.49;-5.83;0.0;6.235224;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
6891;1;135.61;26.86;0.0;1.93;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6897;1;176.8;39.4;0.0;28.24;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
6901;1;-37.84;-19.23;0.0;28.140258;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
6908;1;0.0;0.0;0.0;3.01;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6909;1;122.5;8.7;0.0;15.85;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6921;1;-37.34;-13.33;0.0;251.529665;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
6922;1;113.6;44.7;0.0;1.91;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6926;1;124.5;101.4;0.0;0.53;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6940;1;0.0;-0.0;0.0;10.46;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6947;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6952;1;180.9;33.2;0.0;29.17;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6954;1;18.12;10.0;0.0;1.03;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6961;1;56.56;18.4;0.0;3.29;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6969;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6982;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6989;1;0.0;0.0;0.0;1.91;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
6990;1;-0.0;0.0;0.0;4.54;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7014;1;0.0;0.0;0.0;0.3;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7019;1;52.56;12.8;0.0;2.87;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7021;1;226.8;53.3;0.0;3.26;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7030;1;0.0;0.0;0.0;0.19;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7036;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7042;1;220.98;91.0;0.0;1.16;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7047;1;339.9;70.5;0.0;28.91;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7049;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7050;1;120.0;26.0;0.0;22.01;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7052;1;111.0;36.6;0.0;2.21;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7056;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
7069;1;258.79;42.82;0.0;9.28;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7070;1;142.9;25.8;0.0;24.18;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7076;1;0.0;-0.0;0.0;0.36;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7092;1;44.65;8.8;0.0;20.17;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7098;1;0.0;-0.0;0.0;7.17;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7115;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7119;1;149.53;34.9;0.0;8.9;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7124;1;-0.0;0.0;0.0;16.73;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7129;1;33.34;5.0;0.0;0.38;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7132;1;222.0;90.5;0.0;0.16;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7133;1;102.3;19.0;0.0;1.84;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7144;1;8.48;-1.82;0.0;0.37;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7148;1;-0.0;-0.0;0.0;10.89;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7159;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
7162;1;-0.0;0.0;0.0;2.48;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7163;1;-0.0;0.0;0.0;2.9;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7164;1;-18.6;-6.72;0.0;152.683271;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
7165;1;-0.0;-0.0;0.0;9.26;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7178;1;-0.0;-0.0;0.0;2.45;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7183;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;380.0;5;1.30000;0.70000;
7202;1;18.62;6.1;0.0;2.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7209;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7222;1;0.0;-0.0;0.0;5.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7226;1;144.0;31.3;0.0;3.18;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7231;1;0.0;0.0;0.0;0.05;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7253;1;7.51;3.1;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7256;1;392.25;92.02;0.0;9.45;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7259;1;82.39;0.0;0.0;0.15;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7264;1;0.0;-0.0;0.0;3.42;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7266;1;-0.0;-0.0;0.0;2.12;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7267;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
7273;1;219.6;36.4;0.0;17.89;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7274;1;54.93;16.5;0.0;6.75;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7282;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
7284;1;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7289;1;0.0;-0.0;0.0;26.5;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7309;1;0.0;-0.0;0.0;1.32;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7316;1;-0.0;0.0;0.0;0.09;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7325;1;0.0;0.0;0.0;0.41;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7327;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7328;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
7338;1;0.0;-0.0;0.0;2.98;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7341;1;37.44;0.0;0.0;0.67;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7342;1;169.0;70.8;0.0;5.23;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7351;1;61.67;16.3;0.0;0.05;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7353;1;127.3;26.7;0.0;7.02;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7361;1;-0.0;-0.0;0.0;14.29;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7367;1;1.5;0.4;0.0;0.15;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7373;1;0.0;-0.0;0.0;1.81;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7377;1;0.0;0.0;0.0;0.63;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7380;1;105.67;0.56;0.0;18.05;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
7396;1;-0.0;0.0;0.0;5.68;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7422;1;65.67;25.6;0.0;2.34;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7437;1;18.32;5.3;0.0;7.32;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7438;1;121.3;20.7;0.0;2.39;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7464;1;197.65;28.23;0.0;5.87;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7466;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7471;1;-18.95;-6.93;0.0;33.11439;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
7473;1;113.44;71.42;0.0;11.08;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7474;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7485;1;44.35;10.8;0.0;8.72;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7491;1;0.0;-0.0;0.0;4.29;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7495;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7507;1;4.0;0.8;0.0;17.65;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7513;1;0.0;-0.0;0.0;38.549494;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
7519;1;97.97;31.8;0.0;5.02;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7520;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
7522;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
7523;1;-0.0;0.0;0.0;2.11;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7530;1;0.0;0.0;0.0;31.242294;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
7537;1;0.0;0.0;0.0;17.184121;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
7539;1;40.85;15.7;0.0;2.08;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7541;1;346.42;89.04;0.0;43.55;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
7571;1;-0.0;-0.0;0.0;13.9;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7576;1;0.0;0.0;0.0;0.5;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
